,nombre_local,producto,precio
906,Nudes,Green Detox Smoothie,"10,00 €"
907,Nudes,The Hangover Smoothie,"10,00 €"
908,Nudes,Matcha Wellness Smoothie,"15,00 €"
909,Nudes,Blue Fit Protein Shake,"10,00 €"
910,Nudes,Pink Fit Protein Shake,"9,00 €"
911,Nudes,OG Protein Shake,"8,00 €"
912,Nudes,Mocha Protein Shake,"8,00 €"
913,Nudes,Combo 3 juices,"19,50 €"
914,Nudes,Combo 3 shots,"12,00 €"
915,Nudes,Red Crush,"7,40 €"
916,Nudes,Sunrise Juice,"7,40 €"
917,Nudes,Hardcore Greens,"7,40 €"
918,Nudes,Celery Shot,"4,40 €"
919,Nudes,Turmeric Shot,"4,40 €"
920,Nudes,Orange Bar,"5,90 €"
921,Nudes,Fizi Matcha Raspberry (white/green),"4,50 €"
922,Nudes,Fizi Choco Almond (white/blue),"4,50 €"
923,Nudes,Fizi Vanilla Salt (Purple),"4,50 €"
924,Nudes,Honestly bar Pistachio,"3,50 €"
925,Nudes,Honestly bar Coco,"3,50 €"
926,Nudes,Honestly bar Almendra,"3,50 €"
927,Nudes,Coco & Cranberry,"3,00 €"
928,Nudes,Cacao Protein Ball,"3,00 €"
929,Nudes,Apricot & Vanilla,"3,00 €"
930,Nudes,Iced Latte,"3,60 € "
931,Nudes,Iced Ceremonial Matcha,"4,50 €"
932,Nudes,Iced Americano,"4,50 €"
933,Nudes,Iced Organic Cacao,"4,50 €"
934,Nudes,Iced Mocca,"5,50 €"
935,Nudes,King Coconut Matcha,"5,50 €"
936,Nudes,King Coconut Brew,"5,50 €"
937,Nudes,Iced Chai,"4,50 €"
938,Nudes,Iced Golden Milk,"4,50 €"
939,Nudes,Matcha - ceremonial grade,"3,90 €"
940,Nudes,Flat White,"3,90 €"
941,Nudes,Latte,"3,90 €"
942,Nudes,Americano,"3,90 €"
943,Nudes,Batch Brew,"3,90 €"
944,Nudes,Golden Milk,"3,90 €"
945,Nudes,Organic Cacao,"3,90 €"
946,Nudes,Chai,"3,90 €"
947,Nudes,Cappuccino,"3,90 €"
948,Nudes,Espresso (double shot),"2,90 €"
949,Nudes,Espresso (single shot),"2,40 €"
950,Nudes,Nudes Hot Turmeric Tea,"3,90 €"
951,Nudes,Nudes Beetroot Late,"3,90 €"
952,Nudes,CHILLED Apricot,"3,90 €"
953,Nudes,Chilled Hibiscus,"4,50 €"
954,Nudes,Nocco Manzana,"3,90 €"
955,Nudes,Proterade,"4,50 €"
956,Nudes,LustyGinger Boost,"3,90 €"
957,Nudes,LustyBerryRefuel,"3,90 €"
958,Nudes,LustyCactus Flow,"3,90 €"
959,Nudes,After Water,"4,90 €"
960,Nudes,TRIP - Mindful Blend - Elderflower Mint,"3,90 €"
961,Nudes,TRIP - Mindful Blend - Blood Orange Rosemary,"3,90 €"
962,Nudes,The Elements Coconut Water,"9,50 €"
963,Nudes,Vichy Catalan,"3,00 €"
964,Nudes,Matcha Soda,"4,00 €"
965,Nudes,Nea Water - Natural Spring Water,"3,00 €"
966,Nudes,Nea Water - Sparkling Spring Water.,"3,00 €"
967,Nudes,Oatly Barista Edition,"4,00 €"
968,Nudes,Café de Colombia (250 g),"14,50 €"
969,Nudes,Café del Congo (250 g),"14,50 €"
970,"EatMy Trip Lunch, Brunch, Specialty Coffee",Pavlova Pancakes,"13,00 €"
971,"EatMy Trip Lunch, Brunch, Specialty Coffee",Guacascramble,"16,00 €"
972,"EatMy Trip Lunch, Brunch, Specialty Coffee",Ganas de Salmón,"14,50 €"
973,"EatMy Trip Lunch, Brunch, Specialty Coffee",Huevos Turcos al Romesco,"14,00 €"
974,"EatMy Trip Lunch, Brunch, Specialty Coffee",Brunch de los Alpes,"15,75 €"
975,"EatMy Trip Lunch, Brunch, Specialty Coffee",Macho Ibérico Benedict,"16,00 €"
976,"EatMy Trip Lunch, Brunch, Specialty Coffee",Brunch de los Alpes,"15,75 €"
977,"EatMy Trip Lunch, Brunch, Specialty Coffee",Thai Huevos Benedict,"15,00 €"
978,"EatMy Trip Lunch, Brunch, Specialty Coffee",Guacascramble,"16,00 €"
979,"EatMy Trip Lunch, Brunch, Specialty Coffee",Huevos Turcos al Romesco,"14,00 €"
980,"EatMy Trip Lunch, Brunch, Specialty Coffee",Hamburguesa Thai,"14,50 €"
981,"EatMy Trip Lunch, Brunch, Specialty Coffee",Desayuno Superfood,"11,00 €"
982,"EatMy Trip Lunch, Brunch, Specialty Coffee",Tostada de Guacamole,"10,00 €"
983,"EatMy Trip Lunch, Brunch, Specialty Coffee",Buddha Bowl,"12,50 €"
984,"EatMy Trip Lunch, Brunch, Specialty Coffee",Ganas de Salmón,"14,50 €"
985,"EatMy Trip Lunch, Brunch, Specialty Coffee",Bowl Latino,"14,25 €"
986,"EatMy Trip Lunch, Brunch, Specialty Coffee",Pancakes Choco Loco,"14,00 €"
987,"EatMy Trip Lunch, Brunch, Specialty Coffee",Pavlova Pancakes,"13,00 €"
988,"EatMy Trip Lunch, Brunch, Specialty Coffee",Pancakes Canadienses,"11,00 €"
989,"EatMy Trip Lunch, Brunch, Specialty Coffee",Pancakes Americanos,"14,00 €"
990,"EatMy Trip Lunch, Brunch, Specialty Coffee",Açaí Energy Bomb,"12,50 €"
991,"EatMy Trip Lunch, Brunch, Specialty Coffee",Yogur de Osito,"8,00 €"
992,"EatMy Trip Lunch, Brunch, Specialty Coffee",Pan de Plátano,"5,50 €"
993,"EatMy Trip Lunch, Brunch, Specialty Coffee",Pan de Plátano con Queso Crema y Compota de Frutos Rojos,"7,50 €"
994,"EatMy Trip Lunch, Brunch, Specialty Coffee",Brownie de Harina de Almendra,"5,50 €"
995,"EatMy Trip Lunch, Brunch, Specialty Coffee",Tarta de Zanahoria,"7,00 €"
996,"EatMy Trip Lunch, Brunch, Specialty Coffee",Tarta de Queso de Pistacho,"7,50 €"
997,"EatMy Trip Lunch, Brunch, Specialty Coffee",Tarta de Queso Caramelo Salado,"6,25 €"
998,"EatMy Trip Lunch, Brunch, Specialty Coffee",Galletas Veganas,"4,50 €"
999,"EatMy Trip Lunch, Brunch, Specialty Coffee",Tarta de Queso con Frutos Rojos o Nutella,"6,25 €"
1000,"EatMy Trip Lunch, Brunch, Specialty Coffee",Trufas Veganas,"3,00 €"
1001,Vegetal Veg,Arroz Blanco,"4,00 €"
1002,Vegetal Veg,Albondigas Vegetales con Salsa Casera,"10,00 €"
1003,Vegetal Veg,Puré de Patata,"4,00 €"
1004,Vegetal Veg,Ensalada de Vinagreta,"4,00 €"
1005,Vegetal Veg,Alubias con Caldo Casero,"4,00 €"
1006,Vegetal Veg,Arroz Blanco,"4,00 €"
1007,Vegetal Veg,Alubias con Caldo Casero,"4,00 €"
1008,Vegetal Veg,Puré de Patata,"4,00 €"
1009,Vegetal Veg,Ñoquis de Patata en Salsa Pomodoro,"7,50 €"
1010,Vegetal Veg,Plátano Frito con Canela,"7,50 €"
1011,Vegetal Veg,Patatas Bravas,"5,50 €"
1012,Vegetal Veg,Patatas Fritas,"4,90 €"
1013,Vegetal Veg,Yuca Frita con Salsa Brava Picante,"7,50 €"
1014,Vegetal Veg,Yuca Frita con Salsa Rosa,"7,50 €"
1015,Vegetal Veg,Albondigas Vegetales con Salsa Casera,"10,00 €"
1016,Vegetal Veg,Ensalada de Vinagreta,"4,00 €"
1017,Vegetal Veg,Tarta de Zanahoria con Chocolate,"6,00 €"
1018,Vegetal Veg,Tarta de Chocolate & Coco,"6,00 €"
1019,Vegetal Veg,Mermelada de Plátano,"5,00 €"
1020,Vegetal Veg,Mousse de Maracuyá,"5,00 €"
1021,Vegetal Veg,Açaí 220ml con granola y extracto de guaraná,"6,00 €"
1022,Vegetal Veg,Coca Cola Zero 330ml.,"2,60 €"
1023,Vegetal Veg,Coca Cola Sabor Original 330ml.,"2,60 €"
1024,Vegetal Veg,Fanta Limón 330ml.,"2,60 €"
1025,Vegetal Veg,Fanta Naranja 330ml.,"2,60 €"
1026,Vegetal Veg,Cerveza Estrella 330ml.,"2,60 €"
1027,Vegetal Veg,Sprite 330ml.,"2,60 €"
1028,Vegetal Veg,Agua 500ml.,"2,40 €"
1029,Vegetal Veg,Chocoavena Sin Aditivos 250ml.,"2,40 €"
1030,Vegetal Veg,Avena Sin Aditivos 250ml.,"2,40 €"
1031,Zenith Brunch & Cocktails,Tostada con Huevos,"7,50 €"
1032,Zenith Brunch & Cocktails,"Croissant Bacon, Aguacate & Huevo","9,50 €"
1033,Zenith Brunch & Cocktails,Bagel Bacon & Huevo,"12,50 €"
1034,Zenith Brunch & Cocktails,Huevos Benedict,"10,00 €"
1035,Zenith Brunch & Cocktails,Zumo del Día,"5,00 €"
1036,Zenith Brunch & Cocktails,Menú Brunch para 2,"36,00 €"
1037,Zenith Brunch & Cocktails,Croissants,"7,00 €"
1038,Zenith Brunch & Cocktails,Granola Casera,"9,00 €"
1039,Zenith Brunch & Cocktails,Açaí Brasileño,Agotado
1040,Zenith Brunch & Cocktails,"Croissant Bacon, Aguacate & Huevo","9,50 €"
1041,Zenith Brunch & Cocktails,Chips & Mayo,"5,50 €"
1042,Zenith Brunch & Cocktails,Protein Shake,"9,00 €"
1043,Zenith Brunch & Cocktails,Pancake con Nutella,"10,50 €"
1044,Zenith Brunch & Cocktails,Pancake Frutas del Bosque,"10,50 €"
1045,Zenith Brunch & Cocktails,Pancake con Oreo,"10,50 €"
1046,Zenith Brunch & Cocktails,Pancake Banoffee,"11,00 €"
1047,Zenith Brunch & Cocktails,Pancake Vegana / Sin Gluten,"11,00 €"
1048,Zenith Brunch & Cocktails,Pancake con Bacon & Huevo,"12,50 €"
1049,Zenith Brunch & Cocktails,Pancake de Pollo & Bacon,"13,50 €"
1050,Zenith Brunch & Cocktails,Pancake Zenith,"13,50 €"
1051,Zenith Brunch & Cocktails,Bagel Bacon & Huevo,"12,50 €"
1052,Zenith Brunch & Cocktails,Bagel Mantequilla de Cacahuete,Agotado
1053,Zenith Brunch & Cocktails,Bagel Salmón,"14,00 €"
1054,Zenith Brunch & Cocktails,Bagel Zenith,"14,00 €"
1055,Zenith Brunch & Cocktails,Zenith Smash Burguer,"15,00 €"
1056,Zenith Brunch & Cocktails,Quesadilla de Pollo,"11,50 €"
1057,Zenith Brunch & Cocktails,Prego Zenith,"14,50 €"
1058,Zenith Brunch & Cocktails,Shakshuka,"14,50 €"
1059,Zenith Brunch & Cocktails,Shakshuka Opción Vegana,"13,50 €"
1060,Zenith Brunch & Cocktails,Huevos Benedict,"10,00 €"
1061,Zenith Brunch & Cocktails,Huevos Zenith,"14,00 €"
1062,Zenith Brunch & Cocktails,Tostada con Huevos,"7,50 €"
1063,Zenith Brunch & Cocktails,Tapioca de Dulce de Leche,"10,50 €"
1064,Zenith Brunch & Cocktails,Tapioca con Aguacate & Huevo,"11,50 €"
1065,Zenith Brunch & Cocktails,Tapioca Vegana,"12,50 €"
1066,Zenith Brunch & Cocktails,Tapioca de Pollo,"13,50 €"
1067,Zenith Brunch & Cocktails,Ensalada de Pollo,"13,00 €"
1068,Zenith Brunch & Cocktails,Ensalada Zenith,"12,50 €"
1069,Zenith Brunch & Cocktails,Ensalada de Salmón,"15,00 €"
1070,Zenith Brunch & Cocktails,Taco de Huevo Revuelto,"7,00 €"
1071,Zenith Brunch & Cocktails,Taco Zenith,"7,50 €"
1072,Zenith Brunch & Cocktails,Taco de Pollo,"7,50 €"
1073,Zenith Brunch & Cocktails,Taco de Salmón,"8,50 €"
1074,Zenith Brunch & Cocktails,Trilogía de Tacos,"17,50 €"
1075,Zenith Brunch & Cocktails,"""Tostada"" de Boniato Asado","11,00 €"
1076,Zenith Brunch & Cocktails,"""Tosatada"" de Boniato Asado Vegana","12,00 €"
1077,Zenith Brunch & Cocktails,Tostada de Pollo,"12,50 €"
1078,Zenith Brunch & Cocktails,Tostada Vegana,"12,50 €"
1079,Zenith Brunch & Cocktails,Tostada de Salmón,"14,50 €"
1080,Zenith Brunch & Cocktails,Tostada Zenith,"14,50 €"
1081,Zenith Brunch & Cocktails,Banana Bread,"8,50 €"
1082,Zenith Brunch & Cocktails,French Toast,"8,50 €"
1083,Zenith Brunch & Cocktails,Tarta de Mousse de Chocolate,Agotado
1084,Zenith Brunch & Cocktails,Red Velvet Oreo Cheesecake,Agotado
1085,Zenith Brunch & Cocktails,Smoothie de Frutos del Bosque,"9,00 €"
1086,Zenith Brunch & Cocktails,Smoothie de Cacao,"9,00 €"
1087,Zenith Brunch & Cocktails,Smoothie Açaí Bowl,Agotado
1088,Zenith Brunch & Cocktails,Espresso,"2,00 €"
1089,Zenith Brunch & Cocktails,Espresso Macchiato,"2,50 €"
1090,Zenith Brunch & Cocktails,Espresso Doble,"3,00 €"
1091,Zenith Brunch & Cocktails,Americano,"3,50 €"
1092,Zenith Brunch & Cocktails,Flat White,"4,00 €"
1093,Zenith Brunch & Cocktails,Cappuccino,"4,00 €"
1094,Zenith Brunch & Cocktails,Latte,"4,00 €"
1095,Zenith Brunch & Cocktails,Mocha,"4,50 €"
1096,Zenith Brunch & Cocktails,Chocolate Caliente,"4,50 €"
1097,Zenith Brunch & Cocktails,Limonada de Café,Agotado
1098,Zenith Brunch & Cocktails,Caramel Latte,"4,00 €"
1099,Zenith Brunch & Cocktails,Vainilla Latte,"4,00 €"
1100,Zenith Brunch & Cocktails,Red Velvet Latte,"5,00 €"
1101,Zenith Brunch & Cocktails,Golden Latte,"5,00 €"
1102,Zenith Brunch & Cocktails,Matcha Latte,"5,50 €"
1103,Zenith Brunch & Cocktails,Baileys Latte,"6,50 €"
1104,Zenith Brunch & Cocktails,Iced Coffee,"3,50 €"
1105,Zenith Brunch & Cocktails,Iced Coffee con Leche,"4,00 €"
1106,Zenith Brunch & Cocktails,Iced Vainilla Latte,"4,50 €"
1107,Zenith Brunch & Cocktails,Iced Caramel Latte,"4,50 €"
1108,Zenith Brunch & Cocktails,Té,"3,50 €"
1109,Zenith Brunch & Cocktails,Té con Leche,"4,00 €"
1110,Zenith Brunch & Cocktails,Chai Latte Vanilla,"4,50 €"
1111,Zenith Brunch & Cocktails,Chai Latte Spiced,"4,50 €"
1112,Zenith Brunch & Cocktails,Zumo del Día,"5,00 €"
1113,Zenith Brunch & Cocktails,Zumo de Limonada,"4,50 €"
1114,Zenith Brunch & Cocktails,Zumo de Naranja,"4,50 €"
1115,Zenith Brunch & Cocktails,Zumo Detox,"5,00 €"
1116,Zenith Brunch & Cocktails,Energy Elixir,Agotado
1117,Zenith Brunch & Cocktails,Detox Elixir,Agotado
1118,Zenith Brunch & Cocktails,Immunity Elixir,Agotado
1119,Zenith Brunch & Cocktails,Fruity Hibiscus Mint Iced Tea,Agotado
1120,Zenith Brunch & Cocktails,Strawberry Basil Smash,Agotado
1121,Zenith Brunch & Cocktails,Watermelon & Hibiscus,Agotado
1122,Zenith Brunch & Cocktails,Lemongrass Ginger Mojito,Agotado
1123,Zenith Brunch & Cocktails,Mai Kombucha (Tumeric),Agotado
1124,Zenith Brunch & Cocktails,Mai Kombucha (Ginger),"5,00 €"
1125,Zenith Brunch & Cocktails,Mai Kombucha (Lemon),"5,00 €"
1126,Zenith Brunch & Cocktails,Mai Kombucha (Apple),"5,00 €"
1127,Zenith Brunch & Cocktails,Mai Kombucha (Pineapple),"5,00 €"
1128,Zenith Brunch & Cocktails,Zenith Craft Beer,"5,50 €"
1129,Zenith Brunch & Cocktails,Agua,"3,00 €"
1130,Zenith Brunch & Cocktails,Agua con gás,"3,50 €"
1131,Zenith Brunch & Cocktails,Refrescos,"4,00 €"
1132,Zenith Brunch & Cocktails,Heineken,"4,50 €"
1133,Zenith Brunch & Cocktails,Vino de Oporto,Agotado
1134,Ferretti Poblenou,Milkshake (M),"6,50 €"
1135,Ferretti Poblenou,Personaliza Tu Crepe,"5,50 €"
1136,Ferretti Poblenou,Personaliza Tu Gofre,"5,50 €"
1137,Ferretti Poblenou,Apple Crumble,"5,90 €"
1138,Ferretti Poblenou,Lemon Pie,"5,90 €"
1139,Ferretti Poblenou,New York Waffle,"13,90 €"
1140,Ferretti Poblenou,London Toast,"13,90 €"
1141,Ferretti Poblenou,Nordic Taste,"14,90 €"
1142,Ferretti Poblenou,Fruit Pancakes,"13,90 €"
1143,Ferretti Poblenou,Yogurt Bowl,"12,90 €"
1144,Ferretti Poblenou,Açaí Bowl,"13,90 €"
1145,Ferretti Poblenou,Gofre Mixto- Jamón y Queso,"8,50 €"
1146,Ferretti Poblenou,Gofre de Salmón,"14,90 €"
1147,Ferretti Poblenou,Pizza Margherita - 34 cm,"11,50 €"
1148,Ferretti Poblenou,Pizza Prosciutto - 34 cm,"12,99 €"
1149,Ferretti Poblenou,Pizza Pepperoni - 34 cm,"12,99 €"
1150,Ferretti Poblenou,Pizza Carbonara - 34 cm,"13,99 €"
1151,Ferretti Poblenou,Pizza 4 Formaggi - 34 cm,"13,99 €"
1152,Ferretti Poblenou,Pizza American BBQ - 34 cm,"14,99 €"
1153,Ferretti Poblenou,Pizza Mykonos - 34 cm,"16,50 €"
1154,Ferretti Poblenou,Pizza Salmón - 34 cm,"16,50 €"
1155,Ferretti Poblenou,Salad Bowl Italian Trip,"12,99 €"
1156,Ferretti Poblenou,Salad Bowl Cesar's,"12,99 €"
1157,Ferretti Poblenou,Salad Bowl  Ferretti- Salmón,"13,90 €"
1158,Ferretti Poblenou,Diseña tu Ensalada,"8,00 €"
1159,Ferretti Poblenou,6 Empanadas,"15,99 €"
1160,Ferretti Poblenou,12 Empanadas,"28,95 €"
1161,Ferretti Poblenou,DOS (2) Sándwich de Miga Triple Argentino,"7,99 €"
1162,Ferretti Poblenou,"Sándwiches de miga triple, de Jamón y Queso. MEDIA DOCENA (6 unidades).","22,50 €"
1163,Ferretti Poblenou,Croissant de Jamón y Queso,"3,90 €"
1164,Ferretti Poblenou,Sandwich Biquini,"4,50 €"
1165,Ferretti Poblenou,Panini Cubano,"10,90 €"
1166,Ferretti Poblenou,Panini Chicken César's,"10,90 €"
1167,Ferretti Poblenou,Panini Chicken Bacon,"10,90 €"
1168,Ferretti Poblenou,Panini Bologna,"10,90 €"
1169,Ferretti Poblenou,Club Sandwich,"11,90 €"
1170,Ferretti Poblenou,Pastrami Sandwich,"11,90 €"
1171,Ferretti Poblenou,Panini Verduras braseadas,"10,90 €"
1172,Ferretti Poblenou,Panini Veg Y Tuna,"10,90 €"
1173,Ferretti Poblenou,Panini Salmon Y Aguacate,"12,90 €"
1174,Ferretti Poblenou,Prepara tu Panini,"7,00 €"
1175,Ferretti Poblenou,Crepe de Jamón York y Queso Edam,"7,90 €"
1176,Ferretti Poblenou,Crepe de Jamón Serrano y Queso,"9,50 €"
1177,Ferretti Poblenou,Crepe Pollo Al Sweet Curry,"11,90 €"
1178,Ferretti Poblenou,"Crepe Bacon, Huevo Y Queso Emmental","11,90 €"
1179,Ferretti Poblenou,Crepe Salmón y Guacamole,"12,90 €"
1180,Ferretti Poblenou,Crepe Verduras Braseadas con queso,"11,90 €"
1181,Ferretti Poblenou,Personaliza Tu Crepe,"5,50 €"
1182,Ferretti Poblenou,Personaliza Tus Pancakes,"5,50 €"
1183,Ferretti Poblenou,Crepe Peanut Butter Banana,"8,90 €"
1184,Ferretti Poblenou,Crepe Vainilla Y Strawberry,"9,90 €"
1185,Ferretti Poblenou,Crepe Black Cookie,"10,50 €"
1186,Ferretti Poblenou,Crepe Gelato Kinder,"10,90 €"
1187,Ferretti Poblenou,Para compartir- Pack de 2 Crepes de Chocolate,"12,00 €"
1188,Ferretti Poblenou,Personaliza Tu Gofre,"5,50 €"
1189,Ferretti Poblenou,Gofre Black Cookie,"10,50 €"
1190,Ferretti Poblenou,Gofre Banoffee,"10,50 €"
1191,Ferretti Poblenou,Gofre Fruit Fusion,"10,50 €"
1192,Ferretti Poblenou,Gofre Chocoaddict,"11,50 €"
1193,Ferretti Poblenou,Para compartir - Pack de 2 Gofres de Chocolate,"12,00 €"
1194,Ferretti Poblenou,Medialuna Argentina,"2,30 €"
1195,Ferretti Poblenou,Croissant,"2,20 €"
1196,Ferretti Poblenou,Donut Pink,"2,90 €"
1197,Ferretti Poblenou,Donut Chocolate Negro,"2,90 €"
1198,Ferretti Poblenou,Donut Avellanado,"2,90 €"
1199,Ferretti Poblenou,Alfajor de maicena artesano,"3,00 €"
1200,Ferretti Poblenou,Croissant de J&Q,"3,90 €"
1201,Ferretti Poblenou,Alfajor de chocolate blanco,"4,50 €"
1202,Ferretti Poblenou,Alfajor de chocolate negro - Argentino,"4,50 €"
1203,Ferretti Poblenou,Apple Crumble,"5,90 €"
1204,Ferretti Poblenou,Mini Key Lime Pie,"5,90 €"
1205,Ferretti Poblenou,Cake Red Velvet,"6,50 €"
1206,Ferretti Poblenou,Lemon Pie,"5,90 €"
1207,Ferretti Poblenou,Torta Matilda,"6,50 €"
1208,Ferretti Poblenou,Carrot Cake,"6,50 €"
1209,Ferretti Poblenou,Medialunas Argentinas- Media docena - 6 unidades,"12,00 €"
1210,Ferretti Poblenou,Medialuna Argentina con Dulce de Leche,"3,00 €"
1211,Ferretti Poblenou,Medialuna Argentina con Pistacho,"3,50 €"
1212,Ferretti Poblenou,Medialuna Argentina con Nutella,"3,00 €"
1213,Ferretti Poblenou,Conos Para Helado Chico (2 Uds.),"1,50 €"
1214,Ferretti Poblenou,Conos De Chocolate Para Helado (2 Uds.),"2,00 €"
1215,Ferretti Poblenou,Tarrina de helado L,"6,50 €"
1216,Ferretti Poblenou,Tarrina de helado XL,"9,50 €"
1217,Ferretti Poblenou,Helado artesanal (1/2  Lt.),"12,99 €"
1218,Ferretti Poblenou,Helado artesanal (1 Lt.),"23,99 €"
1219,Ferretti Poblenou,Café Frappe Caramel Macchiato (M),"6,90 €"
1220,Ferretti Poblenou,Café Frappe Vainilla (M),"6,90 €"
1221,Ferretti Poblenou,Café Frappe Mocca (M),"6,90 €"
1222,Ferretti Poblenou,Café Frappe Tea Chai Latte (M),"6,90 €"
1223,Ferretti Poblenou,Cioccolato Gelato Vainilla (M),"6,90 €"
1224,Ferretti Poblenou,Cioccolato Gelato  Kinder,"6,90 €"
1225,Ferretti Poblenou,Café Gelato Vainilla (M),"6,90 €"
1226,Ferretti Poblenou,Café Gelato Nata Y Chocolate (M),"6,90 €"
1227,Ferretti Poblenou,Frappe Oreo (M),"6,50 €"
1228,Ferretti Poblenou,Frappe Buenissimo (M),"6,50 €"
1229,Ferretti Poblenou,Frappe Pistacchio (M),"6,90 €"
1230,Ferretti Poblenou,Frappe Mango (M),"6,50 €"
1231,Ferretti Poblenou,Milkshake (M),"6,50 €"
1232,Ferretti Poblenou,Iced Vanilla,"4,50 €"
1233,Ferretti Poblenou,Batido Green Power Detox,"6,00 €"
1234,Ferretti Poblenou,Batido Red Berries Antiox,"6,00 €"
1235,Ferretti Poblenou,Batido Vitamin +,"6,00 €"
1236,Ferretti Poblenou,Milkshake de Fresa y Platano,"5,90 €"
1237,Ferretti Poblenou,Caffe Latte,"2,50 €"
1238,Ferretti Poblenou,Tés y Infusiones,"2,50 €"
1239,Ferretti Poblenou,Chocolate Caliente,"3,50 €"
1240,Ferretti Poblenou,Caramel Latte,"4,90 €"
1241,Ferretti Poblenou,Vainilla Latte,"4,90 €"
1242,Ferretti Poblenou,Nutella Latte,"5,50 €"
1243,Ferretti Poblenou,Pistacchio Latte,"5,90 €"
1244,Ferretti Poblenou,Matcha Latte,"5,90 €"
1245,Ferretti Poblenou,Iced Black,"2,80 €"
1246,Ferretti Poblenou,Iced Latte,"3,90 €"
1247,Ferretti Poblenou,Matcha Iced Latte,"5,50 €"
1248,Ferretti Poblenou,Iced Salted Caramel,"4,50 €"
1249,Ferretti Poblenou,Agua mineral sin gas - Pet 500 ml,"2,00 €"
1250,Ferretti Poblenou,Coca Cola - Pet 500ml,"2,50 €"
1251,Ferretti Poblenou,Cacaolat,"3,00 €"
1252,Ferretti Poblenou,Zumo de naranja natural,"3,50 €"
1253,Green & Burger By Biocenter,Vital Burger,"14,95 €"
1254,Green & Burger By Biocenter,Heura Bowl,"13,95 €"
1255,Green & Burger By Biocenter,Passion Burger,"14,95 €"
1256,Green & Burger By Biocenter,Magic Burger,"14,95 €"
1257,Green & Burger By Biocenter,Brave burger,"15,95 €"
1258,Green & Burger By Biocenter,Aquí Hay Tomate,"10,95 €"
1259,Green & Burger By Biocenter,Bonitos,"7,95 €"
1260,Green & Burger By Biocenter,Croqueta de Boniatos y Queso de Cabra,"2,00 €"
1261,Green & Burger By Biocenter,De Tal Palo Tal Seitán,"10,95 €"
1262,Green & Burger By Biocenter,Croqueta de Puerros y Queso Brie,"2,00 €"
1263,Green & Burger By Biocenter,Croqueta de Setas,"2,00 €"
1264,Green & Burger By Biocenter,Una croqueta de cada,"8,00 €"
1265,Green & Burger By Biocenter,Croqueta Vegana de Zanahoria y Tofu,"2,00 €"
1266,Green & Burger By Biocenter,Gazpacho Andaluz,"6,95 €"
1267,Green & Burger By Biocenter,Cuatro Elementos,"12,45 €"
1268,Green & Burger By Biocenter,Kids Nuggets,"10,95 €"
1269,Green & Burger By Biocenter,Heura Bowl,"13,95 €"
1270,Green & Burger By Biocenter,Curry que te pillo,"13,95 €"
1271,Green & Burger By Biocenter,Ensalada La Roja y Verde,"12,45 €"
1272,Green & Burger By Biocenter,Rainbow Quinoa,"12,45 €"
1273,Green & Burger By Biocenter,Ensalada La César,"12,45 €"
1274,Green & Burger By Biocenter,Ensalada La Cabra,"12,45 €"
1275,Green & Burger By Biocenter,Club Heura,"13,95 €"
1276,Green & Burger By Biocenter,Pepito,"13,95 €"
1277,Green & Burger By Biocenter,Katsu,"13,95 €"
1278,Green & Burger By Biocenter,Magic Burger,"14,95 €"
1279,Green & Burger By Biocenter,Vital Burger,"14,95 €"
1280,Green & Burger By Biocenter,Happy Burger,"14,95 €"
1281,Green & Burger By Biocenter,Passion Burger,"14,95 €"
1282,Green & Burger By Biocenter,Kids Burger,"14,95 €"
1283,Green & Burger By Biocenter,Energy Burger,"14,95 €"
1284,Green & Burger By Biocenter,Brave burger,"15,95 €"
1285,Green & Burger By Biocenter,Carrot Cake,"5,95 €"
1286,Green & Burger By Biocenter,Cheese Lovers,"5,95 €"
1287,Green & Burger By Biocenter,Brownie,"5,95 €"
1288,Green & Burger By Biocenter,Lemon Pie con Merengue Italiano,"5,95 €"
1289,Green & Burger By Biocenter,Chocolate sin culpa,"5,95 €"
1290,Green & Burger By Biocenter,Zumo Cold Press Tropical Dream (330ml),"4,50 €"
1291,Green & Burger By Biocenter,Zumo Cold Press Mango Passion (330ml),"4,50 €"
1292,Green & Burger By Biocenter,Agua (500ml),"2,00 €"
1293,Green & Burger By Biocenter,Vitae Kombucha de Jengibre (250ml),"3,75 €"
1294,Green & Burger By Biocenter,Fritz-Kola (330ml),"3,50 €"
1295,Green & Burger By Biocenter,Vitae Kombucha de Açai y frutas del bosque (250ml),"3,75 €"
1296,Green & Burger By Biocenter,Vitae Kombucha de Mandarina y Fruta de la Passion de 250 Mililitros,"3,75 €"
1297,Green & Burger By Biocenter,Fritz-Naranja (330ml),"3,50 €"
1298,Green & Burger By Biocenter,Vitae Kombucha de Fresa y Mango (250ml),"3,75 €"
1299,Green & Burger By Biocenter,Fritz-Limón (330ml),"3,50 €"
1300,Green & Burger By Biocenter,Fritz-Kola Zero (330ml),"3,50 €"
1301,Green & Burger By Biocenter,Cerveza IPA (330ml),"3,75 €"
1302,Green & Burger By Biocenter,Cerveza Alhambra Verde Reserva 1925 (330ml),"3,25 €"
1303,Green & Burger By Biocenter,Cerveza Alhambra Reserva Roja (330ml),"3,35 €"
